"","L1","L2","L3","R1","R2","R3"
"Solyc06g065300.3|Solyc06g065300.3",32.69728592575,5.88160007423284,14.1215931442579,3.4018531039272,7.34558301819405,7.33071205119296
"MSTRG.11621|Solyc06g065290.3",796.178912292012,807.249610188457,923.9556657243,778.343990178543,686.287327699845,818.220245098538
"MSTRG.11622|Solyc06g065310.3",570.567639404337,641.094408091379,520.481575888361,517.76204241772,517.863602782681,455.631949027993
"MSTRG.11619|Solyc06g065260.3",6542.72691374257,6303.60487955905,6140.87564730299,10485.1916369244,10832.1115293297,10973.5120397089
"MSTRG.11620|Solyc06g065270.3",11498.00059579,13127.7313656877,13439.7219324351,2013.21666690412,1992.22705143449,1874.97058232435
"MSTRG.11625|Solyc06g065340.1",410.350938368162,258.790403266245,256.206047045821,1526.07130242174,1493.25209069859,1654.48531986155
"MSTRG.11623|Solyc06g065320.3",6026.10979611572,6075.69287668252,6229.6399470669,6928.89440207892,7341.38554218366,7167.74468328567
"MSTRG.11624|Solyc06g065330.3",6756.89413655623,7479.92489440561,6877.21586125358,2177.86635713419,2287.62442566615,1912.75194443435
"MSTRG.11623|Solyc06g065335.1",1.6348642962875,2.94080003711642,0,0,0.524684501299575,0.563900927014843
"MSTRG.11627|Solyc06g065360.3",2383.63214398717,2255.59362846829,2045.61363546821,1736.30582424444,1896.20978769667,1644.8990041023
"MSTRG.11627|Solyc06g065345.1",6.53945718515,14.7040001855821,4.03474089835939,3.4018531039272,2.0987380051983,1.69170278104453
"MSTRG.11626|Solyc06g065370.3",2677.90771731892,2570.25923243975,2806.16229480896,4842.87807875076,4717.96303568578,4740.71509341379
"MSTRG.11628|Solyc06g065380.3",12869.6517403752,13376.228968824,11999.3194317208,40.8222372471264,28.8576475714766,16.3531268834305
"MSTRG.11631|Solyc06g065430.3",11.4440500740125,27.937600352606,6.05211134753908,7162.94189562911,7073.27176201958,6835.60703727393
"Solyc06g065410.3|Solyc06g065410.3",55.585386073775,41.1712005196299,30.2605567376954,133.352641673946,128.023018317096,136.464024337592
"MSTRG.11632|Solyc06g065440.1",3304.06074279704,3315.75204184876,3161.21949386458,9096.55519990133,8686.67660351577,9017.33972389436
"MSTRG.11633|Solyc06g065450.3",39.2367431109,48.5232006124209,34.2952976360548,469.455728341954,523.110447795677,543.036592715294
"MSTRG.11629|Solyc06g065390.3",50458.4516406174,53209.3654715659,59056.5025292864,948.436645374903,1015.78919451598,1011.63826306463
"MSTRG.11630|Solyc06g065400.3",1170.56283614185,1236.60641560745,1218.49175130454,2091.45928829444,1997.47389644748,2030.04333725344
"MSTRG.11635|Solyc06g065470.3",2975.45301924325,3231.93924079094,3296.38331395962,4702.72173086896,4556.36020928551,4251.81298969192
"MSTRG.11634|Solyc06g065475.1",10500.7333750546,10645.6961343614,9461.46740665277,9844.28251214453,9749.16271864741,10006.4219498784
"MSTRG.11637|Solyc06g065480.3",4894.78370308477,4440.60805604579,4954.66182318533,5500.79646905028,5632.48812145094,5483.37261429234
"MSTRG.11636|Solyc06g065490.3",24467.3790582387,24979.1555152669,25299.8428031626,43.5437197302682,50.8943966260588,19.1726315185047
"MSTRG.11639|Solyc06g065500.3",5355.81543463785,5703.68167198729,5935.10386148666,1246.43897727893,1346.86511483601,1235.50693108952
"MSTRG.11638|Solyc06g065510.3",840.320248291774,1148.38241449396,1038.94578132754,571.51132145977,518.91297178528,499.616221335151
"MSTRG.11640|Solyc06g065530.3",101.361586369825,86.7536010949344,106.920633806524,1240.99601231264,1263.44027912938,915.775105472106
"MSTRG.11641|Solyc06g065520.3",10337.2469454259,11083.8753398918,10853.4530165868,15878.4895478906,16084.2033873385,16410.644777986
"MSTRG.11642|Solyc06g065540.3",18052.1715596066,19147.549041665,19953.8111128364,6879.90771738237,7743.29387017913,6816.99830668244
"MSTRG.11643|Solyc06g065560.2",4499.1465433832,4312.68325443123,3824.9343716447,5663.405047418,6007.11285537884,6642.18901930784
"MSTRG.11644|Solyc06g065570.3",2743.30228917042,2964.32643741335,2864.66603783517,3663.79579292959,3329.64784524711,3744.86605630558
"MSTRG.11645|Solyc06g065580.3",4330.75552086558,4543.53605734487,4714.59473973295,6173.0026423863,5722.20917117317,6149.90351002388
"MSTRG.11646|Solyc06g065590.3",21455.9590244771,20741.4626617821,20256.4166802133,25307.0656107352,24518.5067457292,27848.247280628
"MSTRG.11647|Solyc06g065610.3",2777.63443939246,3184.88644019708,2890.8918536745,2861.63883102356,2962.3686943374,3065.36543925269
"Solyc06g065630.3|Solyc06g065630.3",6.53945718515,7.35200009279105,0,0,5.77152951429533,19.7365324455195
"Solyc06g065620.2|Solyc06g065620.2",230.515865776537,166.155202097078,147.268042790118,108.178928704885,84.9988892105312,71.6154177308851
"Solyc06g066150.1|Solyc06g066150.1",3.269728592575,8.82240011134926,6.05211134753908,15.6485242780651,14.1664815350885,3.9473064891039
"Solyc06g066130.1|Solyc06g066130.1",0,5.88160007423284,8.06948179671878,0,0,0
"Solyc06g066120.3|Solyc06g066120.3",21.2532358517375,0,0,25.1737129690613,15.7405350389873,25.375541715668
"MSTRG.11685|Solyc06g066160.3",1082.28016414232,1054.27681330624,964.303074707894,1339.64975232653,1360.5069118698,1223.66501162221
"MSTRG.11689|Solyc06g066170.3",2496.43778043101,2324.70242934053,1740.99069764208,7411.95754283658,6342.91093621057,7342.55397066028
"MSTRG.11690|Solyc06g066180.3",317.163673479775,272.024003433269,159.372265485196,698.740627546647,646.411305601077,696.417644863332
"MSTRG.11688|Solyc06g066190.3",2658.28934576347,2592.31523271812,2390.58398227794,2810.61103446465,2646.50862455506,3091.86878282239
"Solyc06g066240.3|Solyc06g066240.3",137.32860088815,138.217601744472,151.302783688477,0,0,1.69170278104453
"MSTRG.11693|Solyc06g066210.1",0,0,0,0,0,0
"MSTRG.11694|Solyc06g066220.1",0,1.47040001855821,4.03474089835939,5.44296496628352,5.24684501299575,3.38340556208906
"MSTRG.11692",961.300206217049,1146.9120144754,883.608256740706,2077.85187587873,1919.29590575385,1993.95367792449
"MSTRG.11691|Solyc06g084820.2",57.2202503700625,126.454401596006,20.1737044917969,268.066024589463,311.137909270648,347.926871968158
"Solyc06g066270.1|Solyc06g066270.1",68.664300444075,17.6448002226985,14.1215931442579,0,0,0
"Solyc06g066280.3|Solyc06g066280.3",379.2885167387,389.656004917926,334.883494563829,40.141866626341,26.2342250649788,20.3004333725344
"MSTRG.11695|Solyc06g066290.3",2360.74404383915,1735.07202189869,1504.95835508805,2515.33018504377,2368.95052336758,2542.62927990993
"MSTRG.11696|Solyc06g066295.1",14.7137786665875,35.289600445397,18.1563340426173,25.1737129690613,38.301968594869,36.08965932895
"MSTRG.11696|Solyc06g066300.1",78.4734862217999,820.483210355481,847.295588655472,732.078787965134,747.675414351895,627.057830840506
"MSTRG.11697|Solyc06g066310.3",738.958661921949,598.452807553191,647.575914186682,2772.51027970067,2915.14708922044,3031.5313836318
"MSTRG.11699|Solyc06g066330.3",1423.96680206641,1465.98881850253,1396.02035083235,1816.58955749713,1710.99615873792,1475.16482507083
"MSTRG.11698|Solyc06g066320.3",18979.1396156016,18165.3218292681,17331.2295289028,18283.5996923671,18903.8578973224,18584.4828516282
"MSTRG.11700|Solyc06g066340.3",1765.6534399905,1652.72962085943,1704.67802955684,1217.86341120594,1283.90297468006,1443.02247223098
"MSTRG.11701|Solyc06g066380.1",439.778495701337,448.472005660254,328.83138321629,651.114684091666,667.39868565306,839.648480325102
"MSTRG.11702|Solyc06g066360.2",0,4.41120005567463,4.03474089835939,4.08222372471264,8.91963652209278,9.58631575925234
"MSTRG.11703|Solyc06g066370.3",2491.53318754215,2771.70403498223,2537.85202506806,10425.3190222953,14157.5618985664,15360.6612518843
"Solyc06g066390.2|Solyc06g066390.2",0,0,0,0,0,0
"Solyc06g066400.3|Solyc06g066400.3",470.8409173308,455.824005753045,466.012573760509,327.258268597797,302.218272748555,362.588296070544
"Solyc06g066410.3|Solyc06g066410.3",22.888100148025,0,0,0,13.641797033789,0
"MSTRG.11704|Solyc06g066420.3",1538.40730280654,1254.25121583015,794.8439569768,5.44296496628352,13.1171125324894,2.25560370805937
"MSTRG.11705|Solyc06g066430.3",869.747805624949,946.937611951487,728.27073215387,687.174326993294,667.923370154359,806.378325631226
"MSTRG.11706|Solyc06g066440.3",1862.11043347146,1679.19682119348,1805.54655201583,2109.14892443486,2151.73113982956,2415.75157133159
"MSTRG.11707|Solyc06g066490.1",60.4899789626375,14.7040001855821,18.1563340426173,134.713382915517,120.677435298902,180.44829664475
"MSTRG.11708|Solyc06g066500.1",160.216701036175,160.273602022845,74.6427066196487,512.319077451436,378.297525436994,802.994920069137
"MSTRG.11709|Solyc06g066520.1",58.85511466635,70.5792008907941,66.5732248229299,2066.96594594617,1546.76990983115,2639.62023935648
"MSTRG.11712|Solyc06g066460.3",0,0,0,0,0,0
"MSTRG.11712|Solyc06g066470.3",0,1.47040001855821,0,0.68037062078544,0,0.563900927014843
"MSTRG.11712|Solyc06g066477.1",5736.73881567283,6650.61928393878,5892.73908205389,4634.68466879042,5383.78766783494,4300.87237034221
"MSTRG.11712|Solyc06g066473.1",1.6348642962875,1.47040001855821,2.01737044917969,0.68037062078544,0.524684501299575,0.563900927014843
"MSTRG.11711|Solyc06g066540.1",117.7102293327,61.7568007794448,34.2952976360548,71.4389151824712,44.0734981091643,71.0515168038703
"MSTRG.11710|Solyc06g066530.1",2113.87953509974,1987.9808250907,2120.25634208786,0,0,0
"MSTRG.11714|Solyc06g066550.3",3526.40228709213,3680.4112464512,3401.28657731697,5027.25851698362,5344.96101473877,4765.52673420244
"MSTRG.11713|Solyc06g066560.2",17.9835072591625,17.6448002226985,8.06948179671878,1226.02785865536,1556.73891535584,1565.95287432022
"MSTRG.11715|Solyc06g066570.3",3719.31627405406,3626.00644576454,3972.20241443482,2620.10726064473,2548.91730731334,2349.77516287085
"MSTRG.11716|Solyc06g066580.3",650.675989922424,769.019209705944,595.12428250801,4410.16236393122,4145.53224476794,4493.72648738129
"MSTRG.11718|Solyc06g066600.3",954.760749031899,866.065610930786,726.25336170469,2375.17383716197,2392.03664142476,2327.78302671727
"MSTRG.11652|Solyc06g065670.3",7526.91522010764,6919.70248733493,6976.06701326338,1444.42682792749,1606.5839429793,874.610337800022
"MSTRG.11653|Solyc06g065660.1",0,0,0,0,0,0
"MSTRG.11655|Solyc06g065710.3",17475.0644630171,17493.349020787,17169.8398929684,16095.5277759212,16211.177036653,15199.9494876851
"MSTRG.11659|Solyc06g065735.1",0,0,0,0,0,0
"Solyc06g065755.1|Solyc06g065755.1",0,0,0,0,0,0
"Solyc06g065810.1|Solyc06g065810.1",0,0,0,0,0,0
"Solyc06g065830.2|Solyc06g065830.2",0,0,0,0,0,0
"MSTRG.11664|Solyc06g065850.2",0,0,0,517.081671796934,520.487025289179,426.873001750236
"Solyc06g065880.1|Solyc06g065880.1",0,0,0,0,0,0
"MSTRG.11669|Solyc06g065890.1",0,4.41120005567463,0,0,0,0
"MSTRG.11670|Solyc06g065900.3",4245.74257745863,4562.65125758612,5467.07391727697,1511.78351938525,1332.69863330092,1472.34532043576
"MSTRG.11674|Solyc06g065930.3",0,0,0,21.0914892443486,18.8886420467847,15.7892259564156
"MSTRG.11672|Solyc06g065980.3",5759.62691582086,5606.63527076245,6019.83342035221,5343.63085564885,5121.44541718515,6169.07614154239
"MSTRG.11678|Solyc06g066000.2",158351.320874111,164115.757271337,178262.922371315,1622.68393057327,1546.24522532985,1316.14476365264
"Solyc06g066035.1|Solyc06g066035.1",0,0,0,0,0.524684501299575,0
"Solyc06g066040.2|Solyc06g066040.2",0,0,0,13.6074124157088,5.24684501299575,4.51120741611875
"MSTRG.11682|Solyc06g066060.3",18679.959449381,19215.1874425187,19651.2055454594,20245.1081920916,19617.9535035911,20806.8164049937
"MSTRG.11649|Solyc06g065640.3",18096.3128956063,18166.7922292867,17934.4232932075,13580.8779614982,14105.0934484365,13243.7771718706
"MSTRG.11648|Solyc06g065650.3",3653.92170220256,4899.37286183595,5007.113454864,5537.5364825727,5155.02522526833,5559.49923943934
"MSTRG.11652|Solyc06g065655.1",6.53945718515,58.8160007423284,106.920633806524,21.7718598651341,2.62342250649788,7.89461297820781
"MSTRG.11651|Solyc06g065680.3",3150.38349894601,3031.96483826703,3048.24674871052,4149.5804161704,3805.01200342452,4052.75596245568
"MSTRG.11650|Solyc06g065690.3",7036.4559312214,7584.32329572325,7363.40213950589,4139.37485685862,4068.92830757821,3739.22704703543
"MSTRG.11654|Solyc06g065700.3",5012.49393241747,4990.53766298656,4533.03139930677,6051.89667188649,6380.16353580284,6160.61762763716
"MSTRG.11656|Solyc06g065720.1",1996.16930576704,1790.9472226039,2182.79482601243,2990.22887835201,3071.50307060771,2932.8487214042
"MSTRG.11658|Solyc06g065730.3",11216.8039368285,11195.6257413022,10675.9244170589,11818.7180536639,13268.746353365,11771.4318514349
"MSTRG.11657|Solyc06g065740.3",2336.22107939484,2342.34722956323,2221.12486454684,3033.77259808228,3006.44219244657,3307.27893694206
"Solyc06g065750.1|Solyc06g065750.1",3.269728592575,0,0,0,0,0
"MSTRG.11661|Solyc06g065800.3",907.349684439562,1167.49761473522,677.836470924377,779.024360799329,669.497423658258,786.641793185707
"MSTRG.11662|Solyc06g065790.1",3.269728592575,10.2928001299075,4.03474089835939,3.4018531039272,2.62342250649788,3.38340556208906
"MSTRG.11660|Solyc06g065820.3",40.8716074071875,133.806401688797,205.771785816329,1136.21893671169,1428.19121253744,1600.35083086813
"MSTRG.11663|Solyc06g065825.1",1010.34613510567,929.292811728788,1266.90864208485,759.973983417337,808.538816502646,852.618201646443
"MSTRG.11665|Solyc06g065840.3",6495.31584915023,6315.36807970751,6328.4910990767,6958.1503387727,7625.76454188803,6692.37620181216
"MSTRG.11666|Solyc06g065870.3",35.967014518325,32.3488004082806,32.2779271868751,1550.56464477002,1480.6596626674,1386.6323795295
"MSTRG.11667|Solyc06g065910.3",233.785594369112,117.632001484657,108.938004255704,291.878996316954,293.823320727762,281.386562580407
"MSTRG.11668|Solyc06g065920.3",1239.22713658592,1223.37281544043,1028.85892908164,949.117015995689,906.130133744367,884.196653559274
"MSTRG.11675|Solyc06g065950.3",3884.4375679791,4192.11045290946,4244.54742507408,9646.97503211676,9911.29022954898,9798.34250780992
"MSTRG.11676|Solyc06g065940.3",4.9045928888625,4.41120005567463,4.03474089835939,2.04111186235632,3.14810700779745,4.51120741611875
"MSTRG.11677|Solyc06g065945.1",134.058872295575,145.569601837263,133.14644964586,384.409400743774,451.753355618934,320.859627471446
"Solyc06g065960.1|Solyc06g065960.1",21.2532358517375,22.0560002783731,8.06948179671878,1.36074124157088,6.82089851689448,0.563900927014843
"MSTRG.11671|Solyc06g065970.1",47877.0009167794,49867.1462293831,52078.4181455738,1331.48530487711,1522.63442277137,1865.3842665651
"MSTRG.11673|Solyc06g065990.1",71541.661605541,74027.2889343131,81229.4211362204,27.2148248314176,51.4190811273584,64.2847056796922
"MSTRG.11679|Solyc06g066010.3",1603.80187465804,1508.63041904072,1740.99069764208,859.988464672796,961.746690882122,767.469161667202
"Solyc06g066020.3|Solyc06g066020.3",22.888100148025,29.4080003711642,12.1042226950782,17.009265519636,14.6911660363881,7.33071205119296
"MSTRG.11680|Solyc06g066030.3",19579.1348123391,18857.880238009,18352.0189761877,12456.2253253398,12595.5761381976,12397.3618804213
"MSTRG.11681|Solyc06g066050.3",1258.84550814137,1321.88961668383,1367.77716454383,1106.28262939713,1111.8064582538,1166.71101799371
"Solyc06g066070.1|Solyc06g066070.1",29.427557333175,26.4672003340478,6.05211134753908,53.7492790420498,83.9495202079321,51.8788852853656
"MSTRG.11683|Solyc06g066080.1",117.7102293327,88.2240011134926,72.625336170469,178.937473266571,225.089651057518,217.66575782773
"MSTRG.11686|Solyc06g066090.3",2735.12796768899,3043.72803841549,2701.25903145161,1096.75744070613,1083.99817968492,1060.13374278791
"MSTRG.11687|Solyc06g066100.3",5630.47263641415,5943.35687501228,5614.34196006709,4421.04829386379,4366.94910431637,5150.67106735358
"MSTRG.11720|Solyc06g066610.3",8493.12001921356,8365.10570557765,8644.43237473499,10253.8656258574,11146.3975456082,10620.5100593976
"MSTRG.11719|Solyc06g066630.1",112.805636443837,204.385602579591,135.16382009504,148.320795331226,171.571831924961,240.785695835338
"MSTRG.11721|Solyc06g066620.3",38456.9128415708,38764.1556892501,44198.5691710779,528.647972350287,530.456030813871,536.833682518131
"MSTRG.11783|Solyc06g068440.3",5277.34194841605,5189.04166549192,5186.65942484099,11928.9380942311,10696.2182434931,11908.4597766995
"MSTRG.11782|Solyc06g068450.2",3235.39644235296,2993.73443778451,2757.74540402864,1696.1639576181,1700.50246871192,1656.1770226426
"MSTRG.11784|Solyc06g068470.3",328.607723553787,354.366404472529,373.213533098243,317.733079906801,354.686722878513,435.331515655459
"MSTRG.11785|Solyc06g068460.3",3943.29268264545,3678.94084643264,3243.93168228095,6352.62048627365,7399.62552182791,9364.13879400849
"MSTRG.11787|Solyc06g068500.3",683.373275848175,719.025609074965,500.307871396564,4786.40731722557,5330.79453320369,3812.53416754736
"MSTRG.11786",743.863254810812,802.838410132782,923.9556657243,568.789838976628,474.839473676116,475.368481473513
"MSTRG.11788|Solyc06g068510.1",349.860959405525,511.699206458257,524.516316786721,257.860465277682,278.082785688775,292.664581120704
"Solyc06g068530.1|Solyc06g068530.1",11.4440500740125,22.0560002783731,0,14.9681536572797,20.987380051983,18.6087305914898
"MSTRG.11789|Solyc06g068520.3",1067.56638547574,1058.68801336191,1077.27581986196,5979.09701546245,6125.16686817124,5710.0607869523
"MSTRG.11791|Solyc06g068540.3",1840.85719761972,1836.5296231792,1997.1967446879,1405.64570254272,1480.1349781661,1380.42946933234
"MSTRG.11793|Solyc06g068550.3",160.216701036175,245.556803099221,171.476488180274,5.44296496628352,15.7405350389873,3.9473064891039
"MSTRG.11794|Solyc06g068560.3",904.079955846987,1207.19841523629,895.712479435784,3534.52537498036,3335.4193747614,3444.30686220666
"MSTRG.11792|Solyc06g068570.3",188.009394073062,260.260803284803,110.955374704883,339.504939771935,422.895708047458,413.33937950188
"MSTRG.11795|Solyc06g068590.3",223.976408591387,348.484804398296,147.268042790118,559.945020906417,625.948610050393,530.066871393953
"MSTRG.11796|Solyc06g068600.3",328.607723553787,98.5168012434001,163.407006383555,236.088605412548,202.528217501636,254.319318083694
"MSTRG.11790|Solyc06g068480.3",42990.3915351761,44226.6917581938,45062.0037233268,3848.17623116245,3348.53648729389,3153.89788479402
"MSTRG.11790|Solyc06g068490.3",322.068266368637,404.360005103508,431.717276124455,1739.02730672758,2374.72205288188,2084.74172717388
"MSTRG.11797|Solyc06g068615.1",1098.6288071052,1017.51681284228,1387.95086903563,1067.50150401236,777.582430925971,851.490399792414
"MSTRG.11797|Solyc06g068610.2",0,0,0,0,0,0
"MSTRG.11798|Solyc06g068620.3",1894.80771939721,1746.83522204715,1958.86670615348,570.150580218199,866.778796146898,719.53758287094
"MSTRG.11799|Solyc06g068630.3",747.132983403387,738.140809316221,704.062286763713,504.154630002011,482.18505669431,548.675601985443
"MSTRG.11800|Solyc06g068650.3",9312.18703165359,8479.79690702519,5723.27996432279,21452.0856733649,20604.8850505356,21443.4605515934
"MSTRG.11723|Solyc06g066650.3",328.607723553787,252.908803192012,294.536085580235,525.24611924636,708.324076754427,589.840369657526
"MSTRG.11728|Solyc06g066670.3",765.116490662549,574.92640725626,425.665164776916,665.40246712816,589.220694959423,539.08928622619
"MSTRG.11732|Solyc06g066730.3",9457.68995402318,10150.1713281073,9515.93640878062,12407.2386406433,12648.0445883276,13191.8982865852
"MSTRG.11731|Solyc06g066740.2",1592.35782458402,1865.93762355037,1587.67054350442,2315.30122253285,2254.56930208428,2604.09448095455
"MSTRG.11730|Solyc06g066750.3",0,0,0,487.145364482375,527.832608307373,483.263094451721
"MSTRG.11736|Solyc06g066790.3",7427.18849803411,7628.43529627999,7621.62555700089,6854.05363379252,7274.75061051861,6443.1319920716
"Solyc06g066795.1|Solyc06g066795.1",0,0,0,0,0,0
"MSTRG.11743|Solyc06g066830.3",0,0,0,11743.1969147567,11094.4537799795,13772.7162414105
"MSTRG.11743|Solyc06g066850.1",0,0,0,0,0,0
"MSTRG.11743|Solyc06g066860.1",0,5.88160007423284,14.1215931442579,0,0,0
"MSTRG.11745|Solyc06g067900.2",0,0,0,0,13.1171125324894,3.38340556208906
"Solyc06g067930.2|Solyc06g067930.2",0,0,0,17.6896361404214,15.7405350389873,29.8867491317867
"Solyc06g068000.1|Solyc06g068000.1",0,0,0,0,0,0
"MSTRG.11757|Solyc06g068020.1",0,0,0,0,0,0
"Solyc06g068070.1|Solyc06g068070.1",0,0,0,4.76259434549808,3.67279150909703,1.12780185402969
"Solyc06g068100.1|Solyc06g068100.1",0,0,0,0,0,0
"MSTRG.11766|Solyc06g068110.3",0,0,0,0,0,0
"Solyc06g068130.3|Solyc06g068130.3",0,0,0,8.16444744942528,4.1974760103966,0
"MSTRG.11765|Solyc06g068150.3",0,0,0,12.9270417949234,5.24684501299575,3.38340556208906
"Solyc06g068170.2|Solyc06g068170.2",0,17.6448002226985,0,28.5755660729885,21.5120645532826,24.2477398616383
"MSTRG.11767|Solyc06g068195.1",0,0,0,1.36074124157088,3.14810700779745,0
"MSTRG.11767|Solyc06g068200.1",127.519415110425,54.4048006866538,151.302783688477,136.074124157088,1510.56667924148,126.313807651325
"MSTRG.11767|Solyc06g068215.1",0,0,0,0,0,0
"Solyc06g068250.1|Solyc06g068250.1",0,0,0,0,0,0
"Solyc06g068260.2|Solyc06g068260.2",0,2.94080003711642,0,0,0,0
"MSTRG.11773|Solyc06g068290.1",0,0,0,0,0,0
"Solyc06g068330.1|Solyc06g068330.1",0,27.937600352606,6.05211134753908,58.5118733875478,58.2399796442529,58.0817954825289
"Solyc06g068350.1|Solyc06g068350.1",0,0,0,0,0,0
"MSTRG.11781|Solyc06g068410.3",4067.5423691633,4115.64965194443,3724.06584918572,3074.5948353294,3292.39524565484,3124.01113566223
"Solyc06g068420.1|Solyc06g068420.1",0,0,0,2.72148248314176,0,0
"Solyc06g068430.3|Solyc06g068430.3",0,0,8.06948179671878,0,0,0
"MSTRG.11722|Solyc06g066640.3",226194.919441449,217829.469949269,254402.517864255,14.9681536572797,19.4133265480843,13.5336222483562
"MSTRG.11724|Solyc06g066660.3",10417.3552959439,10520.712132784,9994.05320523621,15600.8983346101,13732.5674525138,15740.1665757653
"MSTRG.11725|Solyc06g066680.3",660.48517570015,764.608009650269,502.325241845744,457.209057167816,507.894597257989,482.135292597691
"MSTRG.11726",6.53945718515,17.6448002226985,0,131.31152981159,94.4432102339236,132.516717848488
"Solyc06g066690.3|Solyc06g066690.3",4.9045928888625,8.82240011134926,10.0868522458985,0,0,1.69170278104453
"MSTRG.11727|Solyc06g066700.1",3354.74153598195,3656.88484615427,4383.74598606748,2.04111186235632,0,0
"MSTRG.11729|Solyc06g066710.1",4.9045928888625,13.2336001670239,30.2605567376954,1106.28262939713,939.18525732624,1031.37479551015
"MSTRG.11734|Solyc06g066760.3",2318.23757213567,2220.3040280229,2275.5938666747,2761.6243497681,2490.15264316778,2626.65051803514
"MSTRG.11733|Solyc06g066770.1",2408.15510843149,2834.93123578023,2773.88436762208,1534.91612049195,1312.76062225154,1524.22420572112
"MSTRG.11735|Solyc06g066780.3",2236.4943573213,2060.03042600005,2223.14223499602,1734.94508300287,1999.57263445268,2005.7955973918
"MSTRG.11737|Solyc06g066800.2",3987.43401864521,3486.31844400152,3276.20960946782,1850.6080885364,1548.34396333505,2596.76376890335
"MSTRG.11738|Solyc06g066810.3",4942.19476767711,5128.75526473103,5178.58994304428,3156.91968044444,3404.67772893294,3583.02649025231
"Solyc06g066820.3|Solyc06g066820.3",16.348642962875,39.7008005010717,8.06948179671878,35.3792722808429,18.8886420467847,20.8643342995492
"MSTRG.11743|Solyc06g066840.3",632.692482663262,645.505608147054,629.419580144065,8.84481807021072,0,13.5336222483562
"MSTRG.11744",106.266179258687,110.280001391866,54.4690021278518,278.95195452203,281.755577197872,303.942599661001
"MSTRG.11739|Solyc06g067860.3",6.53945718515,0,8.06948179671878,11167.6033695722,9682.52778698236,12906.5644175157
"MSTRG.11740|Solyc06g067870.3",830.511062514049,911.64801150609,1101.48426525211,6092.71890913362,5112.52578066306,6691.81230088515
"MSTRG.11741|Solyc06g067880.3",11563.3951676415,11357.3697433436,10928.0957232064,8878.83660124999,8686.15191901447,8459.64170707668
"MSTRG.11742|Solyc06g067890.3",2411.42483702406,2036.50402570312,2094.03052624852,3029.01000373678,3225.76031398979,3417.80351863697
"MSTRG.11746|Solyc06g067910.3",132.424007999287,214.678402709499,187.615451773712,5125.23188637672,6186.55495482329,7231.46548803835
"MSTRG.11747|Solyc06g067920.3",10266.9477806855,11102.990540133,10964.4083912916,5138.15892817164,4737.90104673517,5354.23930200594
"MSTRG.11748|Solyc06g067940.3",9351.42377476449,9661.998521946,10179.6512865607,9585.06130562528,9329.41511760775,10397.2052922997
"MSTRG.11750|Solyc06g067950.3",696.452190218474,895.47361130195,798.878697875159,1283.17899080134,1491.15335269339,1480.23993341396
"MSTRG.11751|Solyc06g067960.3",4917.6718032328,4990.53766298656,5329.89272673275,3986.97183780268,3990.22563238327,4307.07528053937
"MSTRG.11749|Solyc06g067970.2",1950.39310547099,1996.80322520205,2071.83945130755,1791.41584452806,1652.23149459236,1562.00556783112
"MSTRG.11749|Solyc06g067975.1",39.2367431109,10.2928001299075,24.2084453901563,8.84481807021072,15.2158505376877,20.3004333725344
"MSTRG.11752|Solyc06g067980.3",495.363881775112,310.254403915782,296.553456029415,722.553599274137,562.986469894444,449.992939757845
"MSTRG.11754|Solyc06g067990.3",2823.41063968851,2773.17443500078,2800.11018346142,2499.68166076571,2450.80130557032,2681.9128088826
"MSTRG.11753|Solyc06g068010.3",9590.11396202247,10644.2257343429,11537.3415988587,1764.20101969665,1625.99726952738,1856.92575265988
"MSTRG.11756|Solyc06g068030.3",1345.49331584461,1588.03202004287,1442.41987116348,3044.65852801484,2943.48005229062,2969.50228166017
"MSTRG.11758|Solyc06g068040.3",1173.83256473442,1513.0416190964,1369.79453499301,16.3288948988506,7.87026751949363,7.33071205119296
"MSTRG.11755|Solyc06g068050.3",454.492274367925,395.537604992158,318.744530970392,983.135547034961,918.722561775556,1011.07436213761
"MSTRG.11760|Solyc06g068060.3",2563.4672165788,2698.18403405431,2800.11018346142,1798.8999213567,2107.65764172039,1662.94383376677
"MSTRG.11761",55.585386073775,47.0528005938627,74.6427066196487,36.7400135224138,60.3387176494512,58.6456964095437
"MSTRG.11762|Solyc06g068065.1",4.9045928888625,1.47040001855821,0,0,0,0
"MSTRG.11759|Solyc06g068080.3",2107.34007791459,2110.02402663103,2186.82956691079,2381.29717274904,2423.51771150274,2527.96785580754
"MSTRG.11763|Solyc06g068090.3",16211.3143619868,18875.5250382317,16754.2615804374,27527.7953169789,29375.5111742593,28953.4930975771
"MSTRG.11766|Solyc06g068120.3",532.965760589725,595.512007516075,615.297986999807,1031.44186111073,1073.50448965893,1006.5631547215
"MSTRG.11764|Solyc06g068140.3",12344.8603012669,11529.4065455149,11026.9468752162,6112.44965713639,6935.27973817779,6805.72028814215
"Solyc06g068160.3|Solyc06g068160.3",6.53945718515,7.35200009279105,18.1563340426173,46.2652022134099,20.4626955506834,23.1199380076086
"Solyc06g068180.3|Solyc06g068180.3",32.69728592575,24.9968003154896,8.06948179671878,63.9548383538314,70.3077231741431,41.1647676720836
"Solyc06g068190.2|Solyc06g068190.2",35.967014518325,42.6416005381881,10.0868522458985,68.7174326993294,69.7830386728435,85.1490399792414
